id,category,pdf,page,terms_in_source,terms_applied,terms_missed,english_leaks,row_hit_rate
f38f17042a375acb,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
d336e28a4d58bc81,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
f68f1e6bc5a1e18b,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
b6a4a22adae9bf9b,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
d48a25542b792cb2,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
9c17b8b45ad4397a,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
9ba9b95955ff588d,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
27176931bfe207d9,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,pot (×1),,pot→tolva,,0/1
8dc20d7d9bc86548,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,pot (×1),,pot→tolva,,0/1
4eba6943dc6fe09c,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
948590e68ac71469,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,Panblast (×1) | AbraFlo (×1) | NPT (×1),Panblast→Panblast | AbraFlo→AbraFlo | NPT→NPT,,,3/3
81c61b5130d9a7e5,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
c88f16567e8019a3,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,Panblast (×1) | AbraFlo (×1) | NPT (×1),Panblast→Panblast | AbraFlo→AbraFlo | NPT→NPT,,,3/3
d228b50f0b18e8d2,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,blast pot (×1) | AbraFlo (×1),blast pot→tolva | AbraFlo→AbraFlo,,,2/2
96e5045d9d89f24f,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,Panblast (×2) | AbraFlo (×1) | NPT (×1),Panblast→Panblast | AbraFlo→AbraFlo | NPT→NPT,,,4/4
72f8699ce54ab388,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
da881e0ba4d1191e,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
1f3fdce227fdcfe1,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
035e9256df300b8c,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,blast pot (×1) | AbraFlo (×1) | NPT (×1),blast pot→tolva | AbraFlo→AbraFlo | NPT→NPT,,,3/3
a2172c139cffc66c,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,blast pot (×1),blast pot→tolva,,,1/1
678a90e4b4fb858c,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,remote control valve (×2),remote control valve→válvula neumática,,,2/2
8da524c09cb1f246,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,remote control valve (×1) | blast pot (×1),remote control valve→válvula neumática | blast pot→tolva,,,2/2
3a2956d6839518df,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,blast pot (×2) | AbraFlo (×2) | NPT (×1),blast pot→tolva | AbraFlo→AbraFlo | NPT→NPT,,,5/5
3f4650003966eba0,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
cbe0d7dde31cc6b0,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,remote control valve (×1) | AbraFlo (×1) | NPT (×1),remote control valve→válvula neumática | AbraFlo→AbraFlo | NPT→NPT,,,3/3
ce83a6c90414b015,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,remote control valve (×2),remote control valve→válvula neumática,,,2/2
777d610fd587b10a,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
e6ded82059c1352d,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
f8ca8c79c3ba0e1d,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,remote control valve (×1) | blast pot (×1),remote control valve→válvula neumática | blast pot→tolva,,,2/2
8e1ed80eb870ab7d,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,remote control valve (×1) | Pet Cock (×1),remote control valve→válvula neumática | Pet Cock→Pet Cock,,Pet Cock,2/2
f820d4c8875b41d4,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,blast pot (×1),blast pot→tolva,,,1/1
23ec92fb38e3a949,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,remote control valve (×1) | blast pot (×1),remote control valve→válvula neumática | blast pot→tolva,,,2/2
c76fc217bdf79c45,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
7e86798f768e94f1,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
5a9997b85c77d2a3,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,AbraFlo (×1) | NPT (×1),AbraFlo→AbraFlo | NPT→NPT,,,2/2
b4a0293d745b6fac,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,blast pot (×1) | AbraFlo (×1) | NPT (×1),blast pot→tolva | AbraFlo→AbraFlo | NPT→NPT,,,3/3
733a995fc4882def,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
6911bf775debef00,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
5695f8fa4ac42da7,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
3964f32a1d5289fd,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
df0f0b2f8f38dc94,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
c950d6a7057510db,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,blast pot (×1),blast pot→tolva,,,1/1
75c737beaba21d6b,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
9a840a70287e3d5e,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
3e660e0e0cd5d6ab,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
8664db89a2720c75,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
e57715c1a93d502d,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
4b1097e8739ac9f0,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,,,,,
fdd1b77dc9bdbb72,abrasive_metering_valves,ZVP-PC-0111-00.pdf,3,blast pot (×1) | AbraFlo (×1) | NPT (×1),blast pot→tolva | AbraFlo→AbraFlo | NPT→NPT,,,3/3
76bc6a73cfd02bfa,abrasive_metering_valves,ZVP-PC-0111-00.pdf,4,AbraFlo (×3) | NPT (×7),AbraFlo→AbraFlo | NPT→NPT,,,10/10
ff49037dd1858c67,abrasive_metering_valves,ZVP-PC-0111-00.pdf,5,AbraFlo (×1) | NPT (×1),AbraFlo→AbraFlo | NPT→NPT,,,2/2
071a5a345fe219ee,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,1,,,,,
3e36336ece64856f,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
3877a2672acc55b9,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
20c5734f74e35314,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
3aa50d905d02f9e4,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
59077de742e0ad6f,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
29e7ad632fd339a1,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
ca3e56dc6f04e148,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
1b8f839f8fb9517d,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
a7613b01222ccbf2,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
cef3601b4d8b5e13,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
48dc3941e10184f8,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
5cfb8648437f40e9,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
d2871faa8716c112,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
9fe04ec723fee84c,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
9d8a7d1357ca3b1c,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
041e3ace5b1b9e68,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
578227a32658b482,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
3967f62f605660a8,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
7f3ce9fbad6a1e52,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
55a17b62fb5720f8,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
af1fa52bad0dcecf,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
204fcfe8786c4cec,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
ebe75448c8181935,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
8759c6bcfd1a162c,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
17083e6854b80139,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
29258a661d4e4778,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,dust bag (×1),dust bag→bolsa de filtro de polvo,,,1/1
4fef30b2990e867c,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
44078d72b7933500,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
05ecfabbb1b2024b,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,2,,,,,
e3d3d42989da896a,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
6f724803296ada82,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
9a69a074db69c925,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
61583cc125ab7594,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
bee4344ead2a4ce3,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
f599a2056177bdad,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
afa5272c9a2b6c66,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
1992b9004c8a5995,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
901152d37ec577f2,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
61bb0ec54970883a,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
a260f75ea40d207e,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
4d64a65b3f5b84e7,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
a245e0e57c89aa73,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
4e423ac0aae1d9ca,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
4c04d5f32504e88f,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
982c9eb616096d06,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
baf03479c5ef734d,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
d43462f7b9220487,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
f261aa3bc7ce75a4,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,dust bag (×1),dust bag→bolsa de filtro de polvo,,,1/1
81428dd753a13bde,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,dust bag (×1),dust bag→bolsa de filtro de polvo,,,1/1
a0f31c2c3d5a8dcf,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,dust bag (×1),dust bag→bolsa de filtro de polvo,,,1/1
4ede99d4b49c6237,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
34b06b63764cbddc,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
042790d05e5761e8,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
eb124eb147d636a3,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
95885068bb9d2892,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
b67d34d7aab496e0,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
dffbcf0261d85a85,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
5d4126ca51f2d3ae,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
1cc3239378423f09,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,dust bag (×1),dust bag→bolsa de filtro de polvo,,,1/1
526261bf68e3727a,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
8086273fd340dc24,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,3,,,,,
ba9cb78faa664d61,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,4,Pav air jet (×1) | Pav Venturi (×2) | dust bag (×1),Pav air jet→piezas de presión del Venturi | Pav Venturi→tubo Venturi | dust bag→bolsa de filtro de polvo,,,4/4
06f8043ecf40ff4f,abrasive_recycling_systems,ZVP-PC-0100-00.pdf,5,,,,,
72bb8de72cd67db1,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
54b01c49afa6cc38,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
4532845839eaceaf,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
f227615bb58ee3fa,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
cbdc66f09a1646a7,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
6f9b30b5062e49dd,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
7cf6197a157ffed4,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
a26c4a718b129f03,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
835690a9483dfcc4,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
52f027c73b04f716,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,Panblast (×1),Panblast→Panblast,,,1/1
11498950ed454862,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
cac49a7d10f03e5d,pressure_blast_machine_consumables,ZVP-PC-0027-01.pdf,1,,,,,
fb7fcb6c25723f15,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,1,,,,,
5a450ea43ab79b36,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
ab638ffff55869a7,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
d93f96b5a12465b7,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
527570d42366352d,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
23538c61e58d221f,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
6e450f1b47bfebd6,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
a7abdc4abb825a70,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
87f0e66f30361326,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
169803ce2410221d,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
d88107a8d9021e3d,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
ad8a3624b14c32a3,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
d1f796ba8a6e3646,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
20666e385bb6cfd8,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
d729aa45ac87cbb1,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
0cb59bfa2b8ef9be,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
6df98740a42d9edf,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
6f8cd7646a09801e,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
9a4b28d52e6838b0,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
1ff0311be1a3567e,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
6601e5f2d89d25bf,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
6eaba8e84987f142,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
7204da1779c697ae,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
47187b50195e6462,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,Panblast (×1) | AirFlo (×1),Panblast→Panblast | AirFlo→AirFlo,,,2/2
f974c57284c323ad,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,Panblast (×1) | AirFlo (×1),Panblast→Panblast | AirFlo→AirFlo,,,2/2
6677c869c0ee13fc,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,blast pot (×1),blast pot→tolva,,,1/1
52928e47f777eb7a,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,remote control valve (×1) | Panblast (×1),remote control valve→válvula neumática | Panblast→Panblast,,,2/2
8f15b9b91b1d48fc,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,OSHA (×1),OSHA→OSHA,,,1/1
736cee6f20389112,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,2,,,,,
03c9cc507937583f,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,pot (×1),,pot→tolva,,0/1
728d5a4a8ee3b0c5,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,pot (×1),,pot→tolva,,0/1
01fc65e99cc37744,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,AirFlo (×1),AirFlo→AirFlo,,,1/1
af025d9df10fbf15,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
22f581e4301be70c,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,Twinline hose (×1),Twinline hose→manguera Twinline,,,1/1
9cab43c12336b44c,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,remote control valve (×1) | Twinline hose (×1),remote control valve→válvula neumática | Twinline hose→manguera Twinline,,,2/2
a75c3687dd463063,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,Twinline hose (×1),Twinline hose→manguera Twinline,,,1/1
b16e5781c8469f15,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,remote control valve (×1) | Twinline hose (×1),remote control valve→válvula neumática | Twinline hose→manguera Twinline,,,2/2
76a338dab14befd4,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
611d774d27b2d1e3,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
8bf31c7bb6f99425,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,Panblast (×1) | AirFlo (×1),Panblast→Panblast | AirFlo→AirFlo,,,2/2
5c8880dfe7f67603,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,blast pot (×1),blast pot→tolva,,,1/1
e1564bf6ff7ec539,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,blast pot (×2),blast pot→tolva,,,2/2
06f5c7284b942e9f,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
df06d72b6603f3e9,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
4400fb6eac0f99bc,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
bfaa6efd6e45297f,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
e6e6bde9c4d6aa89,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,remote control valve (×1) | blast pot (×1),remote control valve→válvula neumática | blast pot→tolva,,,2/2
8c7861f17789024a,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,remote control valve (×1) | Pet Cock (×1),remote control valve→válvula neumática | Pet Cock→Pet Cock,,Pet Cock,2/2
1d3769d9f13578f2,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
607755a6f42212ed,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,blast pot (×1),blast pot→tolva,,,1/1
fe301b348741b8f1,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
7a65cc49af993159,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
15dfa04edf83f394,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
c4fb00f4adbe3763,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
5dcb02d0fc623755,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
337d44f4e1d3b096,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
fd40714143ab9bc7,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
e627855eea2cc644,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
37bf528dd6f88969,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,3,,,,,
5b02c43e0b516483,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,remote control valve (×1) | Pet Cock (×1),remote control valve→válvula neumática | Pet Cock→Pet Cock,,Pet Cock,2/2
957aadf42201ab90,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
32a5555a0498dc7b,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
cbf87728158ba31f,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,remote control valve (×1),remote control valve→válvula neumática,,,1/1
a7bb332b2a38a717,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
27d49dbbebacf28c,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
7f3cece4e4867984,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,Pop Up (×1),Pop Up→Pop Up,,Pop Up,1/1
7a7aa57f182ddafd,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
10216fc701b27e65,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
113dae272cfb7fed,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
fb3238dbb01bb59f,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
55abee8ea1d69ca9,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,,,,,
4453d1bf05adf1ed,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,4,remote control valve (×1),remote control valve→válvula neumática,,,1/1
2e2620b45e545de5,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,5,AirFlo (×7) | BSP (×3),AirFlo→AirFlo | BSP→BSP,,,10/10
fcd678bc7b1414ab,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,6,AirFlo (×1) | BSP (×1),AirFlo→AirFlo | BSP→BSP,,,2/2
96003dae81e160e4,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,7,AirFlo (×8) | NPT (×7),AirFlo→AirFlo | NPT→NPT,,,15/15
7473a405233d1b4c,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,8,AirFlo (×1) | NPT (×1),AirFlo→AirFlo | NPT→NPT,,,2/2
52dabf6ffec6473c,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,9,AirFlo (×2) | JIC (×2),AirFlo→AirFlo | JIC→JIC,,,4/4
2037f896bbbdbaf1,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,9,AirFlo (×1) | BSP (×1) | JIC (×1),AirFlo→AirFlo | BSP→BSP | JIC→JIC,,,3/3
9644708e90d8e0ee,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,9,AirFlo (×2) | JIC (×1),AirFlo→AirFlo | JIC→JIC,,,3/3
6ccd8dcc69e50286,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,9,,,,,
431f03ba1389a799,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,10,AirFlo (×1),AirFlo→AirFlo,,,1/1
fecf1239db682e90,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,10,JIC (×1),JIC→JIC,,,1/1
96b9963c47b7c347,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,11,AirFlo (×6) | BSP (×2) | JIC (×4),AirFlo→AirFlo | BSP→BSP | JIC→JIC,,,12/12
ce8bd52342e62261,remote_control_valves_and_handles,ZVP-PC-0061-01.pdf,12,AirFlo (×1) | JIC (×1),AirFlo→AirFlo | JIC→JIC,,,2/2
faa9c805ade1c9a0,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,1,,,,,
f7cbf9cd78968461,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
57211602cc70e9fa,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
d310e208ad231fa8,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
2305a5e96d53a66a,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
87ca8c35a102d921,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
f73b484c62eb7e4c,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
1a58aced6ec25d01,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
83044f0274c45cf2,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
86927a225ddcc8fa,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
974180b989489677,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
6540396450e729e3,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
c2960d3335e5f26e,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
85ecdb2c39f3970c,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
c1d0db584fb1fbcc,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
1bfcb8e18e5acd87,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
f059cd4970316b51,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
e638a1fc46820839,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
6e1971d629933d2d,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
91ecc63a5af45a3c,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
1c930f1cb133ef28,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
331a184d3bdf6d1a,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
6af037b1b2c09ebc,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
e6f04d88726e0ae1,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,,,,,
980d1d62be4b3e3a,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,remote control valve (×1) | Panblast (×1),remote control valve→válvula neumática | Panblast→Panblast,,,2/2
45159c52c7ed3f1c,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,remote control valve (×1) | Panblast (×1),remote control valve→válvula neumática | Panblast→Panblast,,,2/2
417d9d653283fd02,remote_control_valves_and_handles,ZVP-PC-0072-01.pdf,2,remote control valve (×1) | Panblast (×1),remote control valve→válvula neumática | Panblast→Panblast,,,2/2
